query,case_title,case_url
Article 58,"Gouranga Sahu And Ors. vs Bhaga Sahu And Anr. on 16 June, 1975",https://indiankanoon.org/docfragment/491482/?formInput=Article%2058
Article 58,"Mithilesh Kumar Sinha & Anr vs Returning Officer For Presidential ... on 17 September, 1992",https://indiankanoon.org/docfragment/478314/?formInput=Article%2058
Article 58,"National Sports Club Of India And Ors. vs Nandlal Dwarkadas Chhabria And Ors. on 24 February, 1997",https://indiankanoon.org/docfragment/1796996/?formInput=Article%2058
Article 58,"S.N. Mathur vs Board Of Revenue/C.C.R.A. & Ors on 18 February, 2009",https://indiankanoon.org/docfragment/1351325/?formInput=Article%2058
Article 59,"Article 59 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/858095/
Article 59,"Prem Singh & Ors vs Birbal & Ors on 2 May, 2006",https://indiankanoon.org/docfragment/1944891/?formInput=Article%2059
Article 59,"Md. Noorul Hoda vs Bibi Raifunnisa And Ors on 1 December, 1995",https://indiankanoon.org/docfragment/1141467/?formInput=Article%2059
Article 59,"Madan Lal And Anr. vs Rajesh Kumar (Deceased) And Ors. on 11 July, 2005",https://indiankanoon.org/docfragment/463482/?formInput=Article%2059
Article 59,"Constituent Assembly Debates On 29 December, 1948",https://indiankanoon.org/docfragment/110404/?formInput=Article%2059
Article 59,"Ganga Prasad vs Munna Lal & Others on 21 December, 2017",https://indiankanoon.org/docfragment/69830059/?formInput=Article%2059
Article 59,"Hamida Begum Alias Alo Bibi vs Umran Bibi & Ors on 6 March, 2008",https://indiankanoon.org/docfragment/37624359/?formInput=Article%2059
Article 59,"Amruta Kaluji Shejol & 5 Others vs Vithal Ganpat Wadekar & Others on 15 July, 2016",https://indiankanoon.org/docfragment/121746746/?formInput=Article%2059
Article 59,"Saroj Salkan vs Huma Singh & Ors on 15 November, 2022",https://indiankanoon.org/docfragment/159149886/?formInput=Article%2059
Article 59,"Smt Shazia Khan And Another vs Munazir Ali And 4 Others on 18 November, 2022",https://indiankanoon.org/docfragment/71533907/?formInput=Article%2059
Article 60,"Article 60 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1102405/
Article 60,"Murugan vs Kesava Gounder (Dead) Thr Lrs And Ors. on 25 February, 2019",https://indiankanoon.org/docfragment/33863517/?formInput=Article%2060
Article 60,"Narayan vs Babasaheb & Ors on 5 April, 2016",https://indiankanoon.org/docfragment/109709174/?formInput=Article%2060
Article 60,"Ishur Chunder Bhaduri vs Jibun Kumari Bibi on 27 July, 1888",https://indiankanoon.org/docfragment/1619062/?formInput=Article%2060
Article 60,"Constituent Assembly Debates On 29 December, 1948",https://indiankanoon.org/docfragment/110404/?formInput=Article%2060
Article 60,"Constituent Assembly Debates On 30 December, 1948 Part I",https://indiankanoon.org/docfragment/1447147/?formInput=Article%2060
Article 60,"H M Rudraradhya vs Smt Uma on 1 October, 2013",https://indiankanoon.org/docfragment/181250623/?formInput=Article%2060
Article 60,"Smt. Malatilata Mishra And Another vs Keshab Chandra Mohapatra on 22 September, 2017",https://indiankanoon.org/docfragment/26863168/?formInput=Article%2060
Article 60,"Smt.Gangawwa W/O Tippanna Melappagol vs Smt. Sushilawwa D/O Tippanna ... on 11 November, 2024",https://indiankanoon.org/docfragment/132296257/?formInput=Article%2060
Article 60,"Sushilawwa D/O Tippanna Melappagol vs Gangawwa W/O Tippanna Melappagol on 11 November, 2024",https://indiankanoon.org/docfragment/184629130/?formInput=Article%2060
Article 61,"Article 56 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1408921/
Article 61,"Article 61 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/594857/
Article 61,"Article 361 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1470888/
Article 61,"Singh Ram (D) Tr.Lr vs Sheo Ram & Ors on 21 August, 2014",https://indiankanoon.org/docfragment/116608229/?formInput=Article%2061
Article 61,"The Maharaja Of Vizianagaram By His ... vs Sri Rajah Setrucherla Somasekhararaz ... on 23 December, 1902",https://indiankanoon.org/docfragment/1420523/?formInput=Article%2061
Article 61,"Mohan Lal & Ors vs Mohan Lal on 25 July, 2013",https://indiankanoon.org/docfragment/124700889/?formInput=Article%2061
Article 61,"Nachiyappan vs Periyakaruppan on 20 November, 2020",https://indiankanoon.org/docfragment/101282822/?formInput=Article%2061
Article 61,"Karupaathal vs Muthusami on 24 July, 2013",https://indiankanoon.org/docfragment/22857479/?formInput=Article%2061
Article 61,"Govindan Nair vs Abraham on 27 September, 2002",https://indiankanoon.org/docfragment/1421723/?formInput=Article%2061
Article 61,"Sangar Gagu Dhula vs Shah Laxmiben Tejshi And Ors. on 10 January, 2001",https://indiankanoon.org/docfragment/777143/?formInput=Article%2061
Article 62,"Article 62 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/825474/
Article 62,"Yerukola Alias Penta Jogulu (Dead) And ... vs Yerukola Alias Penta Tatayya Alias ... on 12 January, 1922",https://indiankanoon.org/docfragment/1315099/?formInput=Article%2062
Article 62,"P.Muthusamy vs K.Arumugam on 29 November, 2016",https://indiankanoon.org/docfragment/137720883/?formInput=Article%2062
Article 62,"Niagara Hotels & Builders (P) Ltd. vs Union Of India And Ors. on 22 November, 1996",https://indiankanoon.org/docfragment/907753/?formInput=Article%2062
Article 62,"Tofa Lal Das vs Syed Moinuddin Mirza And Ors. on 19 January, 1925",https://indiankanoon.org/docfragment/1912148/?formInput=Article%2062
Article 62,"Lingangouda Marigouda vs Lingangouda Fakirgouda And Ors. on 8 July, 1952",https://indiankanoon.org/docfragment/1728234/?formInput=Article%2062
Article 62,"The Municipal Committee, Amritsar vs Amar Dass on 30 October, 1952",https://indiankanoon.org/docfragment/216588/?formInput=Article%2062
Article 62,"Constituent Assembly Debates On 31 December, 1948",https://indiankanoon.org/docfragment/940566/?formInput=Article%2062
Article 62,"Mrs. Pushpa Vadera vs Thomas Cook (India) Ltd. on 28 April, 1995",https://indiankanoon.org/docfragment/504472/?formInput=Article%2062
Article 62,"Union Of India (Uoi) vs Mrs. Sarojini Rajah on 23 January, 1974",https://indiankanoon.org/docfragment/672353/?formInput=Article%2062
Article 63,"Article 63 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/694525/
Article 63,"M/S Residents Welfare ... vs State Of U.P. & Ors on 15 April, 2009",https://indiankanoon.org/docfragment/1130586/?formInput=Article%2063
Article 63,"Constituent Assembly Debates On 7 January, 1949",https://indiankanoon.org/docfragment/1605911/?formInput=Article%2063
Article 63,"Atma Ram Saraf vs The State Of West Bengal And 4 Others on 21 January, 2021",https://indiankanoon.org/docfragment/116117698/?formInput=Article%2063
Article 63,"Dr. Abhay Kumar Srivastava vs Union Of India And Anr on 20 November, 2023",https://indiankanoon.org/docfragment/180679796/?formInput=Article%2063
Article 63,"M/S.Premier Granites vs The District Collector on 9 October, 2023",https://indiankanoon.org/docfragment/154093691/?formInput=Article%2063
Article 63,"Dr.Abhay Kumar Srivastava vs Union Of India on 10 August, 2015",https://indiankanoon.org/docfragment/21044707/?formInput=Article%2063
Article 63,"Smt. Claude-Lila Parulekar vs M/S. Sakal Papers Pvt. Ltd. & Ors on 18 March, 2005",https://indiankanoon.org/docfragment/1594596/?formInput=Article%2063
Article 63,"Naranbhai Chhaganbhai vs Motibhai Ishwarbhai on 13 August, 1954",https://indiankanoon.org/docfragment/1095326/?formInput=Article%2063
Article 63,"State Of West Bengal And Ors. vs Gautam Sur Etc. on 21 September, 2007",https://indiankanoon.org/docfragment/591212/?formInput=Article%2063
Article 64,"Article 64 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/393838/
Article 64,"Constituent Assembly Debates On 7 January, 1949",https://indiankanoon.org/docfragment/1605911/?formInput=Article%2064
Article 64,"G.Narayan Reddy vs P.Narayana Reddy on 19 February, 2016",https://indiankanoon.org/docfragment/3271589/?formInput=Article%2064
Article 64,"Surajmal And Anr. vs Mangilal And Anr. on 10 January, 1977",https://indiankanoon.org/docfragment/1944037/?formInput=Article%2064
Article 64,"O.S. Venkataraman vs R.V.M.K. Prasad on 20 April, 2007",https://indiankanoon.org/docfragment/1778730/?formInput=Article%2064
Article 64,"G.K.Parthasarathy vs K.Gopal on 28 January, 2016",https://indiankanoon.org/docfragment/156144812/?formInput=Article%2064
Article 64,"Prapul Chandra Mukpalkar & Anr. vs P. Ramachandra Reddy & Anr. on 24 January, 1997",https://indiankanoon.org/docfragment/509724/?formInput=Article%2064
Article 64,"Girdhari Lal And Anr. vs Firm Bishnu Chand on 19 January, 1932",https://indiankanoon.org/docfragment/139202/?formInput=Article%2064
Article 64,"Vifor International Ltd & Anr. vs Dr Reddys Laboratories Limited on 24 July, 2023",https://indiankanoon.org/docfragment/145816686/?formInput=Article%2064
Article 64,"Lalit Mohan Bhowmick And Ors. vs Smt. Kshirodeswari Das And Anr. on 19 August, 1980",https://indiankanoon.org/docfragment/1071403/?formInput=Article%2064
Article 65,"Article 65 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/948485/
Article 65,"Article 64 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/393838/
Article 65,"Murugan vs Kesava Gounder (Dead) Thr Lrs And Ors. on 25 February, 2019",https://indiankanoon.org/docfragment/33863517/?formInput=Article%2065
Article 65,"Brojendro Kissore Roy Chowdhury vs The Hindusthan Co-Operative Insurance ... on 21 January, 1917",https://indiankanoon.org/docfragment/1282131/?formInput=Article%2065
Article 65,"Ashok Kumar And Ors. vs Gangadhar And Anr. on 21 November, 2006",https://indiankanoon.org/docfragment/1407319/?formInput=Article%2065
Article 65,"O.S. Venkataraman vs R.V.M.K. Prasad on 20 April, 2007",https://indiankanoon.org/docfragment/1778730/?formInput=Article%2065
Article 65,"Bapusaheb Chimasaheb ... vs Mahesh Vijaysinha Rajebhosale & Ors on 25 April, 2017",https://indiankanoon.org/docfragment/63283859/?formInput=Article%2065
Article 65,"Meenugu Mallaiah And Others vs Ananthula Rajaiah And Another on 9 September, 2016",https://indiankanoon.org/docfragment/189347982/?formInput=Article%2065
Article 65,"K.J.Abraham vs Mrs.Mariamma Itty on 21 March, 2001",https://indiankanoon.org/docfragment/31406764/?formInput=Article%2065
Article 65,"Prapul Chandra Mukpalkar & Anr. vs P. Ramachandra Reddy & Anr. on 24 January, 1997",https://indiankanoon.org/docfragment/509724/?formInput=Article%2065
Article 66,"THE CONSTITUTION (SEVENTH AMENDMENT) ACT, 1956",https://indiankanoon.org/doc/156973329/
Article 66,"Article 66 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/597714/
Article 66,"Smt. Shakuntala S. Tiwari vs Hem Chand M. Singhania on 6 May, 1987",https://indiankanoon.org/docfragment/224201/?formInput=Article%2066
Article 66,"Section 7B in The Citizenship Act, 1955
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/80973385/
Article 66,"Section 19 in The Presidential And Vice-Presidential Elections Act, 1952
          
  

  
     [Entire Act]",https://indiankanoon.org/doc/56611/
Article 66,"Hemchand M. Singhania vs Shakuntala S. Tiwari (Smt.) on 28 November, 1986",https://indiankanoon.org/docfragment/825111/?formInput=Article%2066
Article 66,"R. Ratnasabapathy Chettiar And Ors. vs V. Devasigamony Pillai on 2 November, 1928",https://indiankanoon.org/docfragment/64745/?formInput=Article%2066
Article 66,"Sudha Madhusudan Lanjekar vs Shashikant Gajanan Pathare on 7 December, 2011",https://indiankanoon.org/docfragment/1023942135/?formInput=Article%2066
Article 66,"Shashikant Yeshwant Limaye & Anr vs Chintaman Vinayak Kolhatkar on 2 July, 2010",https://indiankanoon.org/docfragment/164034806/?formInput=Article%2066
Article 66,"M/S Viswagandhi Enterprises vs Sri V R Inamdhar on 9 October, 2013",https://indiankanoon.org/docfragment/116563163/?formInput=Article%2066
Article 67,"Article 67 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/1944038/
Article 67,"Article 68 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/63881/
Article 67,"Smt. Shakuntala S. Tiwari vs Hem Chand M. Singhania on 6 May, 1987",https://indiankanoon.org/docfragment/224201/?formInput=Article%2067
Article 67,"Constituent Assembly Debates On 13 October, 1949 Part Ii",https://indiankanoon.org/docfragment/235142/?formInput=Article%2067
Article 67,"Constituent Assembly Debates On 23 May, 1949",https://indiankanoon.org/docfragment/551277/?formInput=Article%2067
Article 67,"Constituent Assembly Debates On 4 January, 1949",https://indiankanoon.org/docfragment/1629071/?formInput=Article%2067
Article 67,"Hemchand M. Singhania vs Shakuntala S. Tiwari (Smt.) on 28 November, 1986",https://indiankanoon.org/docfragment/825111/?formInput=Article%2067
Article 67,"Jivaji @ Balasaheb Venkatesh Anikhindi vs Sadashiva Rao Ramachandra Rao Pote on 22 August, 1991",https://indiankanoon.org/docfragment/1193825/?formInput=Article%2067
Article 67,"Shashikant Yeshwant Limaye & Anr vs Chintaman Vinayak Kolhatkar on 2 July, 2010",https://indiankanoon.org/docfragment/164034806/?formInput=Article%2067
Article 67,"Niyoti Deb & 6 Ors vs The Ahmed Tea Company (Pvt) Ltd on 11 July, 2017",https://indiankanoon.org/docfragment/178518048/?formInput=Article%2067
Article 68,"Article 68 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/63881/
Article 68,"The General Accident Fire And Life ... vs Janmahomed Abdul Rahim on 17 September, 1940",https://indiankanoon.org/docfragment/979839/?formInput=Article%2068
Article 68,"M.K. Srinivasan And Ors. vs Watrap S. Subramania Aiyar And Ors. on 29 January, 1931",https://indiankanoon.org/docfragment/1454116/?formInput=Article%2068
Article 68,"Smt. Farrel Futado vs State Of Goa And Others on 3 September, 1992",https://indiankanoon.org/docfragment/1477791/?formInput=Article%2068
Article 68,"Manubhai Chunilal vs The General Accident Fire And Life ... on 23 March, 1936",https://indiankanoon.org/docfragment/301008/?formInput=Article%2068
Article 68,"K.N Rao & Anr vs M/S Composite Securities Ltd & Ors on 28 January, 2022",https://indiankanoon.org/docfragment/39584916/?formInput=Article%2068
Article 68,"M/S Varuna Integrated Logistics Pvt. ... vs M/S Goel Road Carriers & Anr on 13 December, 2013",https://indiankanoon.org/docfragment/112144658/?formInput=Article%2068
Article 68,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",https://indiankanoon.org/docfragment/33655094/?formInput=Article%2068
Article 68,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",https://indiankanoon.org/docfragment/7074437/?formInput=Article%2068
Article 68,"Kiran Reddy Pendri vs Escientia Advanced Sciences Pvt Ltd on 21 December, 2023",https://indiankanoon.org/docfragment/117034040/?formInput=Article%2068
Article 69,"Article 69 in Constitution of India
          
  

  
     [Constitution]",https://indiankanoon.org/doc/103133/
Article 69,"Constituent Assembly Debates On 18 May, 1949 Part Ii",https://indiankanoon.org/docfragment/1802037/?formInput=Article%2069
Article 69,"F.S. Chauhan vs . National Thermal Power Corporation ... on 31 October, 2018",https://indiankanoon.org/docfragment/176323537/?formInput=Article%2069
Article 69,"F.S. Chauhan vs . National Thermal Power Corporation ... on 31 October, 2018",https://indiankanoon.org/docfragment/75812419/?formInput=Article%2069
Article 69,"Subodh Ranjan Ghosh vs Sindri Fertilisers And Chemicals Ltd. ... on 3 July, 1956",https://indiankanoon.org/docfragment/1827845/?formInput=Article%2069
Article 69,"Constituent Assembly Debates On 23 May, 1949",https://indiankanoon.org/docfragment/551277/?formInput=Article%2069
Article 69,"Parvez Ahmad Nengroo vs Union Territory Of J&K & Ors on 11 November, 2020",https://indiankanoon.org/docfragment/162629098/?formInput=Article%2069
